,state_entry,term,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
196,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  3193,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
197,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  3640,Transfer Course,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
198,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  3780,Transfer Course,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
199,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  4153,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
200,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  4160,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
201,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  4320,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
202,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  4340,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
203,Alabama,Fall 2021,Auburn Univ Montgomery,PSYC  4952,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
204,Alabama,Fall 2021,Auburn Univ Montgomery,STAT  3010,Transfer Course,Undergraduate,C,MATH  3770,Statistics& Applications,3.0
205,Alabama,Fall 2021,Auburn Univ Montgomery,TH  204,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
206,Alabama,Fall 2021,Auburn Univ Montgomery,THEA  2040,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
207,Alabama,Fall 2021,Auburn University,ACCT  0211,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
208,Alabama,Fall 2021,Auburn University,ACCT  2110,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
209,Alabama,Fall 2021,Auburn University,ACCT  2210,Transfer Course,Undergraduate,C,ACCT  2102,Accounting II,3.0
210,Alabama,Fall 2021,Auburn University,ACCT  2700,Business Law,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
211,Alabama,Fall 2021,Auburn University,ACCT  2910,Transfer Course,Undergraduate,C,MGT  3000,Financ & Managerial Acct,3.0
212,Alabama,Fall 2021,Auburn University,ACCT  2990,Transfer Course,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
213,Alabama,Fall 2021,Auburn University,AERO  2200,Aerospace Fundamentals,Undergraduate,C,AE  1601,Introduction to AE,1.0
214,Alabama,Fall 2021,Auburn University,AERO  2200,Aerospace Fundamentals,Undergraduate,C,FREE  1XXX,Free Elective,1.0
215,Alabama,Fall 2021,Auburn University,ANTH  1000,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
216,Alabama,Fall 2021,Auburn University,ARTS  0171,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
217,Alabama,Fall 2021,Auburn University,ARTS  0172,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
218,Alabama,Fall 2021,Auburn University,ARTS  1710,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
219,Alabama,Fall 2021,Auburn University,ARTS  1720,Transfer Course,Undergraduate,C,HUM  1XXX,Humaniities Elective,3.0
220,Alabama,Fall 2021,Auburn University,ARTS  1730,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
221,Alabama,Fall 2021,Auburn University,AVMN  0215,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
222,Alabama,Fall 2021,Auburn University,AVMN  0216,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
223,Alabama,Fall 2021,Auburn University,AVMN  0217,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
224,Alabama,Fall 2021,Auburn University,BCHE  5180,Transfer Course,Undergraduate,C,CHEM  4511,Biochemistry I,3.0
225,Alabama,Fall 2021,Auburn University,BIOL  1000,Introduction to Biology,Undergraduate,C,BIOS  1XXX,Biological Sciences Elective,4.0
226,Alabama,Fall 2021,Auburn University,BIOL  1010,A Survey of Life,Undergraduate,C,BIOS  1XXX,Biological Sciences Elective,4.0
227,Alabama,Fall 2021,Auburn University,BIOL  1020,Principles of Biology,Undergraduate,C,BIOS  1107,Biological Principles,3.0
228,Alabama,Fall 2021,Auburn University,BIOL  1020,Principles of Biology,Undergraduate,C,BIOS  1107L,Biol Principles Lab,1.0
229,Alabama,Fall 2021,Auburn University,BIOL  1021,Principles of Biology Lab,Undergraduate,C,ET  DEPT,Credit Awarded w/BIOL 1020,0.0
230,Alabama,Fall 2021,Auburn University,BIOL  1027,Honors Biology,Undergraduate,C,BIOS  1107,Biological Principles,3.0
231,Alabama,Fall 2021,Auburn University,BIOL  1027,Honors Biology,Undergraduate,C,BIOS  1107L,Biol Principles Lab,1.0
232,Alabama,Fall 2021,Auburn University,BIOL  1030,Organismal Biology,Undergraduate,C,BIOS  1108,Organismal Biology,3.0
233,Alabama,Fall 2021,Auburn University,BIOL  1030,Organismal Biology,Undergraduate,C,BIOS  1108L,Organismal Biology Lab,1.0
234,Alabama,Fall 2021,Auburn University,BIOL  1031,Organismal Biology Lab,Undergraduate,C,ET  DEPT,Credit Awarded w/BIOL 1030,0.0
235,Alabama,Fall 2021,Auburn University,BIOL  1037,Honors Organismal Biology,Undergraduate,C,BIOS  1108,Organismal Biology,3.0
236,Alabama,Fall 2021,Auburn University,BIOL  1037,Honors Organismal Biology,Undergraduate,C,BIOS  1108L,Organismal Biology Lab,1.0
237,Alabama,Fall 2021,Auburn University,BIOL  2500,Human Anatomy/Physiology I,Undergraduate,C,BIOS  2XXX,Biological Sciences Elective,3.0
238,Alabama,Fall 2021,Auburn University,BIOL  2501,A&P I Lab,Undergraduate,C,BIOS  2XXX,Biological Sciences Elective,1.0
239,Alabama,Fall 2021,Auburn University,BIOL  3200,General Microbiology,Undergraduate,C,BIOS  3380,Microbiology,3.0
240,Alabama,Fall 2021,Auburn University,BIOL  3200,General Microbiology,Undergraduate,C,BIOS  3381,Microbiology Lab,1.0
241,Alabama,Fall 2021,Auburn University,BUSI  1010,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
242,Alabama,Fall 2021,Auburn University,BUSI  3520,Intg Busi Engr Theory w/Prac,Undergraduate,C,MGT  3XXX,Management Elective,3.0
243,Alabama,Fall 2021,Auburn University,CHEL  103,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,2.0
244,Alabama,Fall 2021,Auburn University,CHEL  1031,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
245,Alabama,Fall 2021,Auburn University,CHEL  104,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
246,Alabama,Fall 2021,Auburn University,CHEM  0101,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,1.0
247,Alabama,Fall 2021,Auburn University,CHEM  0102,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/Lab Section,0.0
248,Alabama,Fall 2021,Auburn University,CHEM  0103,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/Lab Section,0.0
249,Alabama,Fall 2021,Auburn University,CHEM  0104,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/Lab Section,0.0
250,Alabama,Fall 2021,Auburn University,CHEM  1030,Fundamentals Chemistry I,Undergraduate,C,ET  LAB,Credit Awarded w/CHEM 1031,0.0
251,Alabama,Fall 2021,Auburn University,CHEM  1031,Fundamentals Chemistry I Lab,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
252,Alabama,Fall 2021,Auburn University,CHEM  1040,Fundamentals Chemistry II,Undergraduate,C,ET  LAB,Credit Awarded w/CHEM 1041,0.0
253,Alabama,Fall 2021,Auburn University,CHEM  1041,Fundamentals Chemistry II Lab,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
254,Alabama,Fall 2021,Auburn University,CHEM  1110,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/Chem 1111,3.0
255,Alabama,Fall 2021,Auburn University,CHEM  1111,Transfer Course,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
256,Alabama,Fall 2021,Auburn University,CHEM  1117,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/Lab Section,0.0
257,Alabama,Fall 2021,Auburn University,CHEM  1118,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
258,Alabama,Fall 2021,Auburn University,CHEM  1120,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded W/CHEM 1121,0.0
259,Alabama,Fall 2021,Auburn University,CHEM  1121,Transfer Course,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
260,Alabama,Fall 2021,Auburn University,CHEM  1127,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/Lab Section,0.0
261,Alabama,Fall 2021,Auburn University,CHEM  1128,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
262,Alabama,Fall 2021,Auburn University,CHEM  2070,Organic Chemistry I,Undergraduate,C,CHEM  2311,Organic Chemistry I,3.0
263,Alabama,Fall 2021,Auburn University,CHEM  2071,Organic Chemistry I Lab,Undergraduate,C,CHEM  2XXX,Chemistry Elective,1.0
264,Alabama,Fall 2021,Auburn University,CHEM  2080,Transfer Course,Undergraduate,C,CHEM  2312,Organic Chemistry II,3.0
265,Alabama,Fall 2021,Auburn University,CHEM  L103,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
266,Alabama,Fall 2021,Auburn University,CHEM  L104,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
267,Alabama,Fall 2021,Auburn University,CHEN  2100,Transfer Course,Undergraduate,C,CHBE  2100,Chem Process Principles,3.0
268,Alabama,Fall 2021,Auburn University,CIVL  0200,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,1.0
269,Alabama,Fall 2021,Auburn University,COMM  0100,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
270,Alabama,Fall 2021,Auburn University,COMM  1000,Public Speaking,Undergraduate,C,FREE  1XXX,Free Elective,3.0
271,Alabama,Fall 2021,Auburn University,COMP  0100,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
272,Alabama,Fall 2021,Auburn University,COMP  0120,Transfer Course,Undergraduate,C,CS  17XX,Transfer Digital Comp,2.0
273,Alabama,Fall 2021,Auburn University,COMP  1000,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
274,Alabama,Fall 2021,Auburn University,COMP  1003,Personal Computer Applications,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
275,Alabama,Fall 2021,Auburn University,COMP  1200,Intro to Computing - MATLAB,Undergraduate,C,ET  LAB,Credit Awarded w/COMP 1201,0.0
276,Alabama,Fall 2021,Auburn University,COMP  1201,Intro to Computing Lab-MATLAB,Undergraduate,C,CS  1301,Intro to Computing,3.0
277,Alabama,Fall 2021,Auburn University,COMP  1210,Fundamentals of Computing I,Undergraduate,C,CS  1301,Intro to Computing,3.0
278,Alabama,Fall 2021,Auburn University,COMP  2210,Fundamentals of Computing II,Undergraduate,C,CS  1332,Data Struct & Algorithms,3.0
279,Alabama,Fall 2021,Auburn University,COMP  2210,Fundamentals of Computing II,Undergraduate,C,FREE  1XXX,Free Elective,1.0
280,Alabama,Fall 2021,Auburn University,COMP  2710,Software Construction,Undergraduate,C,CS  1XXX,Computer Sci Elective,3.0
281,Alabama,Fall 2021,Auburn University,COMP  3240,Discrete Structures,Undergraduate,C,CS  2050,Intro Discrete Math CS,3.0
282,Alabama,Fall 2021,Auburn University,COUN  1000,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
283,Alabama,Fall 2021,Auburn University,COUN  2970,Transfer Course,Undergraduate,C,APPH  2XXX,Applied Physiology elective,2.0
284,Alabama,Fall 2021,Auburn University,CRIM  4300,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
285,Alabama,Fall 2021,Auburn University,CTSE  1010,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
286,Alabama,Fall 2021,Auburn University,ECON  2020,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
287,Alabama,Fall 2021,Auburn University,ECON  2027,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
288,Alabama,Fall 2021,Auburn University,ECON  2030,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
289,Alabama,Fall 2021,Auburn University,ECON  3020,Intermediate Microeconomic,Undergraduate,C,ECON  3110,Adv Microeconomic Analys,3.0
290,Alabama,Fall 2021,Auburn University,ECON  4100,Industrial Organization,Undergraduate,C,ECON  4340,Industrial Organization,3.0
291,Alabama,Fall 2021,Auburn University,EH  101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
292,Alabama,Fall 2021,Auburn University,EH  102,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
293,Alabama,Fall 2021,Auburn University,EH  103,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
294,Alabama,Fall 2021,Auburn University,ELEC  0307,Transfer Course,Undergraduate,C,ECE  3710,Electronics & Circuits,2.0
295,Alabama,Fall 2021,Auburn University,ELEC  2110,Transfer Course,Undergraduate,C,ECE  3710,Circuits & Electronics,2.0
296,Alabama,Fall 2021,Auburn University,ELEC  2110,Transfer Course,Undergraduate,C,ECE  3741,Instrum & Electronic Lab,1.0
297,Alabama,Fall 2021,Auburn University,ELEC  2200,Transfer Course,Undergraduate,C,ECE  2030,Intro to Computer Engr,3.0
298,Alabama,Fall 2021,Auburn University,ENGL  0110,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
299,Alabama,Fall 2021,Auburn University,ENGL  0112,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
300,Alabama,Fall 2021,Auburn University,ENGL  0220,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,2.0
301,Alabama,Fall 2021,Auburn University,ENGL  0221,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
302,Alabama,Fall 2021,Auburn University,ENGL  1100,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
303,Alabama,Fall 2021,Auburn University,ENGL  1103,English Composition I,Undergraduate,C,ENGL  1101,English Composition I,3.0
304,Alabama,Fall 2021,Auburn University,ENGL  1103,English Composition I,Undergraduate,C,ENGL  1102,English Composition II,3.0
305,Alabama,Fall 2021,Auburn University,ENGL  1107,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
306,Alabama,Fall 2021,Auburn University,ENGL  112,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
307,Alabama,Fall 2021,Auburn University,ENGL  1120,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
308,Alabama,Fall 2021,Auburn University,ENGL  1127,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
309,Alabama,Fall 2021,Auburn University,ENGL  2200,Transfer Course,Undergraduate,C,LMC  2XXX,"Lit,Comm&Culture Elective",3.0
310,Alabama,Fall 2021,Auburn University,ENGL  2210,Transfer Course,Undergraduate,C,LMC  2XXX,"Lit,Comm&Culture Elective",3.0
311,Alabama,Fall 2021,Auburn University,ENGL  2240,British Literature after 1789,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
312,Alabama,Fall 2021,Auburn University,ENGL  2260,American Literature after 1865,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
313,Alabama,Fall 2021,Auburn University,ENGR  1100,Transfer Course,Undergraduate,NN,ET  NOGT,No Georgia Tech Credit Awarded,0.0
314,Alabama,Fall 2021,Auburn University,ENGR  1110,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,2.0
315,Alabama,Fall 2021,Auburn University,ENGR  2010,Transfer Course,Undergraduate,C,ME  3322,Thermodynamics,3.0
316,Alabama,Fall 2021,Auburn University,ENGR  2050,Transfer Course,Undergraduate,C,COE  2001,Statics,2.0
317,Alabama,Fall 2021,Auburn University,ENVD  2040,"Design, Invention and Society",Undergraduate,C,ARCH  2XXX,Architecture Elective,3.0
318,Alabama,Fall 2021,Auburn University,FL  121,Transfer Course,Undergraduate,C,FREN  1001,Elementary French I,3.0
319,Alabama,Fall 2021,Auburn University,FL  121,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,1.0
320,Alabama,Fall 2021,Auburn University,FLCN  1010,Elementary Chinese I,Undergraduate,C,CHIN  1001,Elementary Chinese I,4.0
321,Alabama,Fall 2021,Auburn University,FLCN  1020,Elementary Chinese II,Undergraduate,C,CHIN  1001,Elementary Chinese I,4.0
322,Alabama,Fall 2021,Auburn University,FLFR  1010,Transfer Course,Undergraduate,C,FREN  1001,Elementary French I,3.0
323,Alabama,Fall 2021,Auburn University,FLFR  1010,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,1.0
324,Alabama,Fall 2021,Auburn University,FLFR  1020,Transfer Course,Undergraduate,C,FREN  1002,Elementary French II,3.0
325,Alabama,Fall 2021,Auburn University,FLFR  1020,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
326,Alabama,Fall 2021,Auburn University,FLFR  2010,Transfer Course,Undergraduate,C,FREN  2001,French Culture I,3.0
327,Alabama,Fall 2021,Auburn University,FLFR  2020,Intermediate French II,Undergraduate,C,FREN  2002,French Culture II,3.0
328,Alabama,Fall 2021,Auburn University,FLFR  2020,Intermediate French II,Undergraduate,C,FREN  2XXX,French Elective,1.0
329,Alabama,Fall 2021,Auburn University,FLFR  3030,French Conversations,Undergraduate,C,FREN  3XXX,French Elective,3.0
330,Alabama,Fall 2021,Auburn University,FLFR  3110,French Civilization,Undergraduate,C,FREN  3011,France Today I,3.0
331,Alabama,Fall 2021,Auburn University,FLJP  1010,Elementary Japanese I,Undergraduate,C,JAPN  1001,Elementary Japanese I,4.0
332,Alabama,Fall 2021,Auburn University,FLJP  1020,Elementary Japanese II,Undergraduate,C,JAPN  1002,Elementary Japanese II,4.0
333,Alabama,Fall 2021,Auburn University,FLSP  0101,Transfer Course,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
334,Alabama,Fall 2021,Auburn University,FLSP  0102,Transfer Course,Undergraduate,C,SPAN  1002,Elementary Spanish II,3.0
335,Alabama,Fall 2021,Auburn University,FLSP  0103,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
336,Alabama,Fall 2021,Auburn University,FLSP  0301,Transfer Course,Undergraduate,C,SPAN  3170,Spanish Phonetics,3.0
337,Alabama,Fall 2021,Auburn University,FLSP  1010,Transfer Course,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
338,Alabama,Fall 2021,Auburn University,FLSP  1010,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,1.0
339,Alabama,Fall 2021,Auburn University,FLSP  1020,Transfer Course,Undergraduate,C,SPAN  1002,Elementary Spanish II,3.0
340,Alabama,Fall 2021,Auburn University,FLSP  1020,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
341,Alabama,Fall 2021,Auburn University,FLSP  2010,Transfer Course,Undergraduate,C,SPAN  2001,Intermediate Spanish I,3.0
342,Alabama,Fall 2021,Auburn University,FLSP  2010,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,1.0
343,Alabama,Fall 2021,Auburn University,FLSP  2020,Transfer Course,Undergraduate,C,SPAN  2002,Intermediate Spanish II,3.0
344,Alabama,Fall 2021,Auburn University,FLSP  2020,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,1.0
345,Alabama,Fall 2021,Auburn University,FLSP  3040,Spanish Composition,Undergraduate,C,SPAN  3101,Conversation I,3.0
346,Alabama,Fall 2021,Auburn University,GEOG  1010,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
347,Alabama,Fall 2021,Auburn University,GEOL  1100,Dynamic Earth,Undergraduate,NN,ET  LAB,Credit Awarded w/GEOL 1101,0.0
348,Alabama,Fall 2021,Auburn University,GEOL  1101,Dynamic Earth Laboratory,Undergraduate,NN,EAS  2600,Earth Processes,4.0
349,Alabama,Fall 2021,Auburn University,GEOL  1110,Earth and Life Through Time,Undergraduate,C,ET  LAB,Credit Awarded w/GEOL 1111,0.0
350,Alabama,Fall 2021,Auburn University,GEOL  1111,Earth & Life Through Time Lab,Undergraduate,NN,EAS  2600,Earth Processes,4.0
351,Alabama,Fall 2021,Auburn University,HIST  0101,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
352,Alabama,Fall 2021,Auburn University,HIST  0102,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
353,Alabama,Fall 2021,Auburn University,HIST  0103,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
354,Alabama,Fall 2021,Auburn University,HIST  0121,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,2.0
355,Alabama,Fall 2021,Auburn University,HIST  0122,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,2.0
356,Alabama,Fall 2021,Auburn University,HIST  0123,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,2.0
357,Alabama,Fall 2021,Auburn University,HIST  0191,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
358,Alabama,Fall 2021,Auburn University,HIST  0192,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
359,Alabama,Fall 2021,Auburn University,HIST  1010,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
360,Alabama,Fall 2021,Auburn University,HIST  1017,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
